timestamp,asset,direzione,esito,pnl_perc,hurst,kaufman,regime,cvd_proxy,vpin_proxy,atr_perc
2026-01-30T04:00,SOLUSD,LONG,LOSS,-2.35,0.558216706876519,0.627,TRENDING,-269377.0,0.152,2.3474
2026-01-30T08:00,SOLUSD,LONG,LOSS,-2.43,0.5639306781751838,0.506,TRENDING,-265669.0,0.14,2.4286
2026-01-30T12:00,SOLUSD,SHORT,WIN,6.98,0.6023855843563521,0.492,TRENDING,-373430.0,0.192,2.5624
2026-01-30T16:00,SOLUSD,SHORT,WIN,13.93,0.6239443189315507,0.293,TRENDING,-219974.0,0.005,2.6824
2026-01-30T20:00,SOLUSD,SHORT,WIN,13.46,0.6490064659967016,0.378,TRENDING,-271912.0,0.095,2.6435
2026-01-31T00:00,SOLUSD,SHORT,WIN,14.03,0.6645613512422288,0.272,TRENDING,-326458.0,0.112,2.5941
2026-01-31T04:00,SOLUSD,SHORT,WIN,13.29,0.6296701732740745,0.026,MEAN_REVERSION,-367278.0,0.142,2.602
2026-01-31T08:00,SOLUSD,SHORT,WIN,12.28,0.6405326121097833,0.063,MEAN_REVERSION,-394142.0,0.164,2.6675
2026-01-31T12:00,SOLUSD,SHORT,WIN,6.38,0.6306266950041811,0.484,TRENDING,-463169.0,0.254,3.2726
2026-01-31T16:00,SOLUSD,LONG,LOSS,-4.34,0.6599854585245367,0.566,TRENDING,-609209.0,0.422,4.3369
2026-01-31T20:00,SOLUSD,SHORT,LOSS,-4.11,0.663023154023402,0.41,TRENDING,-389120.0,0.25,4.1147
2026-02-01T00:00,SOLUSD,SHORT,LOSS,-3.97,0.6222665289949229,0.501,TRENDING,-400211.0,0.295,3.9737
2026-02-01T04:00,SOLUSD,SHORT,LOSS,-4.01,0.6470530189905284,0.483,TRENDING,-341260.0,0.272,4.0113
2026-02-01T08:00,SOLUSD,SHORT,LOSS,-3.77,0.7123455564410959,0.577,TRENDING,-300072.0,0.278,3.7719
2026-02-01T12:00,SOLUSD,LONG,LOSS,-4.13,0.6467673372648287,0.622,TRENDING,-367829.0,0.331,4.1317
2026-02-01T16:00,SOLUSD,LONG,LOSS,-4.17,0.7020379172565602,0.658,TRENDING,-305663.0,0.338,4.1729
2026-02-01T20:00,SOLUSD,LONG,LOSS,-4.34,0.6651905874707558,0.66,TRENDING,-318312.0,0.385,4.3412
2026-02-02T00:00,SOLUSD,LONG,LOSS,-4.54,0.6756233591136424,0.651,TRENDING,-344891.0,0.428,4.5392
2026-02-02T04:00,SOLUSD,LONG,LOSS,-4.72,0.706280660713514,0.393,TRENDING,-289092.0,0.373,4.7177
2026-02-02T08:00,SOLUSD,LONG,LOSS,-4.71,0.6930331733931175,0.083,MEAN_REVERSION,-209206.0,0.359,4.7125
2026-02-02T12:00,SOLUSD,SHORT,LOSS,-4.77,0.6979106246781575,0.073,MEAN_REVERSION,-185143.0,0.299,4.768
2026-02-02T16:00,SOLUSD,SHORT,LOSS,-4.72,0.6481105448755116,0.087,MEAN_REVERSION,-225975.0,0.303,4.7218
2026-02-02T20:00,SOLUSD,SHORT,WIN,6.42,0.6562281247612234,0.052,MEAN_REVERSION,-150513.0,0.27,4.2798
2026-02-03T00:00,SOLUSD,SHORT,WIN,6.07,0.6634413862215448,0.073,MEAN_REVERSION,-248307.0,0.245,3.5622
2026-02-03T04:00,SOLUSD,SHORT,WIN,6.51,0.6445568962691546,0.33,TRENDING,-209516.0,0.243,3.2681
2026-02-03T08:00,SOLUSD,SHORT,WIN,6.67,0.6562165675375883,0.106,UNDEFINED,-241660.0,0.241,3.3421
2026-02-03T12:00,SOLUSD,SHORT,WIN,9.56,0.6271937008307168,0.188,UNDEFINED,-269886.0,0.244,3.4449
2026-02-03T16:00,SOLUSD,SHORT,WIN,6.35,0.6581675309084767,0.082,MEAN_REVERSION,-310954.0,0.263,3.8227
2026-02-03T20:00,SOLUSD,SHORT,WIN,5.94,0.6877625005790864,0.286,TRENDING,-312179.0,0.308,3.753
2026-02-04T00:00,SOLUSD,SHORT,WIN,8.08,0.6870898326982842,0.305,TRENDING,-144471.0,0.253,3.6483
2026-02-04T04:00,SOLUSD,SHORT,WIN,7.57,0.6677876543761203,0.601,TRENDING,-336598.0,0.295,3.5469
2026-02-04T08:00,SOLUSD,SHORT,WIN,6.51,0.6370279662944045,0.631,TRENDING,-339841.0,0.331,3.3134
2026-02-04T12:00,SOLUSD,SHORT,WIN,8.85,0.6219776399195562,0.775,TRENDING,-441734.0,0.338,3.4458
2026-02-04T16:00,SOLUSD,SHORT,WIN,13.47,0.7073054056157188,0.605,TRENDING,-306737.0,0.321,3.5957
2026-02-04T20:00,SOLUSD,SHORT,WIN,14.97,0.6423091808217957,0.697,TRENDING,-316245.0,0.345,3.8006
2026-02-05T00:00,SOLUSD,SHORT,WIN,15.77,0.6149805672873147,0.686,TRENDING,-399183.0,0.381,3.8608
2026-02-05T04:00,SOLUSD,SHORT,WIN,15.2,0.5509090104020663,0.688,TRENDING,-393765.0,0.397,3.9244
2026-02-05T08:00,SOLUSD,SHORT,WIN,14.69,0.5568619620234391,0.625,TRENDING,-369522.0,0.407,4.1206
2026-02-05T12:00,SOLUSD,SHORT,WIN,9.28,0.5733403698282628,0.708,TRENDING,-538134.0,0.438,4.8831
2026-02-05T16:00,SOLUSD,LONG,LOSS,-5.28,0.5591202581025158,0.852,TRENDING,-643263.0,0.433,5.2767
2026-02-05T20:00,SOLUSD,LONG,WIN,11.82,0.6302761187886503,0.866,TRENDING,-755065.0,0.585,5.6308
2026-02-06T00:00,SOLUSD,LONG,WIN,14.89,0.620131027392261,0.865,TRENDING,-789365.0,0.627,6.3905
2026-02-06T04:00,SOLUSD,LONG,WIN,10.79,0.6364769093254347,0.602,TRENDING,-697904.0,0.568,6.2116
2026-02-06T08:00,SOLUSD,LONG,LOSS,-6.14,0.6464272286929349,0.578,TRENDING,-645742.0,0.531,6.1432
2026-02-06T12:00,SOLUSD,LONG,LOSS,-6.05,0.6620201330932174,0.328,TRENDING,-553719.0,0.436,6.0499
2026-02-06T16:00,SOLUSD,SHORT,LOSS,-6.01,0.6651574604448833,0.16,UNDEFINED,-417730.0,0.358,6.0083
2026-02-06T20:00,SOLUSD,SHORT,LOSS,-5.8,0.6545714490317082,0.119,UNDEFINED,-355100.0,0.304,5.7996
2026-02-07T00:00,SOLUSD,SHORT,LOSS,-5.57,0.6458219447508162,0.072,MEAN_REVERSION,-299483.0,0.255,5.5736
2026-02-07T04:00,SOLUSD,LONG,LOSS,-5.72,0.6308176541211091,0.037,MEAN_REVERSION,-297231.0,0.309,5.7188
2026-02-07T08:00,SOLUSD,LONG,LOSS,-5.63,0.6170318454311593,0.175,UNDEFINED,-327907.0,0.335,5.63
2026-02-07T12:00,SOLUSD,LONG,LOSS,-5.53,0.6456648204900256,0.468,TRENDING,-296879.0,0.351,5.53
2026-02-07T16:00,SOLUSD,SHORT,LOSS,-5.28,0.6270222947600876,0.649,TRENDING,-248223.0,0.315,5.282
2026-02-07T20:00,SOLUSD,LONG,LOSS,-4.86,0.6477822932776286,0.516,TRENDING,-233880.0,0.343,4.8552
2026-02-08T00:00,SOLUSD,LONG,LOSS,-4.61,0.6532521508301898,0.373,TRENDING,-301606.0,0.339,4.6129
2026-02-08T04:00,SOLUSD,SHORT,LOSS,-4.28,0.6463784935045338,0.243,TRENDING,-246048.0,0.332,4.2811
2026-02-08T08:00,SOLUSD,SHORT,WIN,5.45,0.6884658513929843,0.113,UNDEFINED,-198181.0,0.31,3.4029
2026-02-08T12:00,SOLUSD,SHORT,WIN,4.94,0.6558775913580013,0.027,MEAN_REVERSION,-179444.0,0.3,3.0982
2026-02-08T16:00,SOLUSD,SHORT,WIN,5.67,0.661466027765341,0.033,MEAN_REVERSION,-128338.0,0.253,3.0332
2026-02-08T20:00,SOLUSD,SHORT,LOSS,-2.97,0.678479142147001,0.183,UNDEFINED,-50961.0,0.241,2.9672
2026-02-09T00:00,SOLUSD,SHORT,WIN,4.86,0.6820914450834934,0.29,TRENDING,76314.0,0.251,2.7143
2026-02-09T04:00,SOLUSD,LONG,LOSS,-2.73,0.7192663511829817,0.101,UNDEFINED,199856.0,0.256,2.7291
2026-02-09T08:00,SOLUSD,LONG,WIN,5.37,0.6955982312805766,0.465,TRENDING,454650.0,0.256,2.8205
2026-02-09T12:00,SOLUSD,LONG,LOSS,-2.56,0.6711660741555511,0.206,TRENDING,404235.0,0.211,2.5571
2026-02-09T16:00,SOLUSD,SHORT,WIN,5.45,0.6441848775823131,0.081,MEAN_REVERSION,397956.0,0.242,2.6945
2026-02-09T20:00,SOLUSD,SHORT,WIN,4.36,0.6369695630159289,0.042,MEAN_REVERSION,272753.0,0.218,2.6769
2026-02-10T00:00,SOLUSD,SHORT,LOSS,-2.64,0.649589848727752,0.169,UNDEFINED,55012.0,0.201,2.6412
2026-02-10T04:00,SOLUSD,SHORT,WIN,4.22,0.6397837734375627,0.212,TRENDING,-99590.0,0.19,2.6856
2026-02-10T08:00,SOLUSD,SHORT,LOSS,-2.69,0.6750295843158033,0.308,TRENDING,-173896.0,0.168,2.6938
2026-02-10T12:00,SOLUSD,SHORT,WIN,5.39,0.690731050056748,0.197,UNDEFINED,-23.0,0.064,2.7703
2026-02-10T16:00,SOLUSD,SHORT,LOSS,-2.83,0.7433499871526601,0.318,TRENDING,-32593.0,0.005,2.8258
2026-02-10T20:00,SOLUSD,SHORT,WIN,4.47,0.7366906854161605,0.203,TRENDING,-140092.0,0.104,2.8179
2026-02-11T00:00,SOLUSD,SHORT,WIN,4.86,0.7262116814358429,0.009,MEAN_REVERSION,-171778.0,0.339,2.718
2026-02-11T04:00,SOLUSD,SHORT,LOSS,-2.82,0.7396088390985587,0.379,TRENDING,-185971.0,0.219,2.8199
2026-02-11T08:00,SOLUSD,SHORT,LOSS,-2.72,0.7651707949564167,0.768,TRENDING,-142759.0,0.197,2.7184
2026-02-11T12:00,SOLUSD,LONG,LOSS,-2.96,0.7652062122811714,0.779,TRENDING,-317257.0,0.016,2.9577
2026-02-11T16:00,SOLUSD,LONG,LOSS,-2.97,0.7798356055422045,0.752,TRENDING,-421912.0,0.185,2.9681
2026-02-11T20:00,SOLUSD,LONG,LOSS,-2.97,0.7586678600943325,0.725,TRENDING,-430353.0,0.283,2.9688
2026-02-12T00:00,SOLUSD,SHORT,LOSS,-2.71,0.7571007459740313,0.405,TRENDING,-447627.0,0.3,2.7134
2026-02-12T04:00,SOLUSD,SHORT,LOSS,-2.68,0.7390505555042498,0.451,TRENDING,-366506.0,0.22,2.6829
2026-02-12T08:00,SOLUSD,SHORT,WIN,5.31,0.7279742968399627,0.154,UNDEFINED,-351481.0,0.175,2.6249
2026-02-12T12:00,SOLUSD,LONG,LOSS,-2.65,0.7396994826288094,0.307,TRENDING,-348797.0,0.244,2.6539
2026-02-12T16:00,SOLUSD,LONG,WIN,9.16,0.717939582856136,0.498,TRENDING,-390114.0,0.367,2.9187
2026-02-12T20:00,SOLUSD,LONG,WIN,8.06,0.7214859567215604,0.265,TRENDING,-373084.0,0.289,2.8765
2026-02-13T00:00,SOLUSD,LONG,WIN,7.65,0.7182518087629615,0.215,TRENDING,-417161.0,0.262,2.7832
2026-02-13T04:00,SOLUSD,LONG,WIN,7.91,0.7163301691073292,0.084,MEAN_REVERSION,-408183.0,0.305,2.7922
2026-02-13T08:00,SOLUSD,LONG,WIN,8.71,0.7187270322074552,0.055,MEAN_REVERSION,-359288.0,0.32,2.7462
2026-02-13T12:00,SOLUSD,LONG,WIN,5.14,0.7207720083229711,0.308,TRENDING,-208092.0,0.221,2.7716
2026-02-13T16:00,SOLUSD,LONG,LOSS,-2.86,0.7125735021173727,0.315,TRENDING,-127692.0,0.198,2.8553
2026-02-13T20:00,SOLUSD,LONG,WIN,4.6,0.6789025042950366,0.272,TRENDING,-220621.0,0.197,2.5634
2026-02-14T00:00,SOLUSD,LONG,WIN,4.18,0.686428660047817,0.248,TRENDING,-158202.0,0.199,2.3922
2026-02-14T04:00,SOLUSD,LONG,WIN,6.46,0.701842040069398,0.465,TRENDING,-101280.0,0.153,2.2797
2026-02-14T08:00,SOLUSD,LONG,WIN,3.93,0.6777877327359527,0.926,TRENDING,-91708.0,0.077,2.274
2026-02-14T12:00,SOLUSD,LONG,WIN,3.72,0.7116920258228211,0.921,TRENDING,38992.0,0.066,2.2889
2026-02-14T16:00,SOLUSD,SHORT,LOSS,-2.23,0.6801995886889523,0.922,TRENDING,60983.0,0.074,2.2254
2026-02-14T20:00,SOLUSD,SHORT,LOSS,-2.19,0.6949021198341152,0.907,TRENDING,128632.0,0.104,2.1914
2026-02-15T00:00,SOLUSD,SHORT,WIN,3.92,0.7007741787861169,0.898,TRENDING,250085.0,0.061,2.0309
2026-02-15T04:00,SOLUSD,SHORT,WIN,6.23,0.6838859080369485,0.889,TRENDING,379227.0,0.038,2.0319
2026-02-15T08:00,SOLUSD,SHORT,WIN,4.62,0.6670136798450644,0.529,TRENDING,287893.0,0.011,2.0941
2026-02-15T12:00,SOLUSD,SHORT,WIN,4.81,0.6454939849636591,0.308,TRENDING,180486.0,0.067,2.2643
2026-02-15T16:00,SOLUSD,SHORT,LOSS,-2.39,0.6161937664665036,0.025,MEAN_REVERSION,84987.0,0.073,2.3935
2026-02-15T20:00,SOLUSD,SHORT,WIN,3.42,0.6552765633067575,0.078,MEAN_REVERSION,205889.0,0.003,2.1348
2026-02-16T00:00,SOLUSD,SHORT,LOSS,-2.09,0.6596246651243916,0.197,UNDEFINED,285121.0,0.056,2.086
2026-02-16T04:00,SOLUSD,SHORT,LOSS,-2.12,0.6369737483840744,0.223,TRENDING,222530.0,0.022,2.1208
2026-02-16T08:00,SOLUSD,SHORT,LOSS,-2.16,0.6056837687894059,0.255,TRENDING,225611.0,0.019,2.1587
2026-02-16T12:00,SOLUSD,LONG,WIN,3.94,0.5756652688303916,0.385,TRENDING,159890.0,0.025,2.5127
2026-02-16T16:00,SOLUSD,LONG,LOSS,-2.46,0.5829516802150104,0.289,TRENDING,162786.0,0.091,2.46
2026-02-16T20:00,SOLUSD,SHORT,LOSS,-2.45,0.6103646010919773,0.317,TRENDING,114793.0,0.143,2.4474
2026-02-17T00:00,SOLUSD,SHORT,LOSS,-2.49,0.6460310176829752,0.237,TRENDING,-17036.0,0.078,2.4897
2026-02-17T04:00,SOLUSD,SHORT,LOSS,-2.47,0.6938308919491255,0.089,MEAN_REVERSION,46895.0,0.07,2.4652
2026-02-17T08:00,SOLUSD,SHORT,LOSS,-2.56,0.7263999430678079,0.025,MEAN_REVERSION,16341.0,0.041,2.559
2026-02-17T12:00,SOLUSD,LONG,LOSS,-2.61,0.7284643399857836,0.231,TRENDING,-66574.0,0.032,2.6141
2026-02-17T16:00,SOLUSD,SHORT,WIN,4.7,0.7336972661224214,0.02,MEAN_REVERSION,-63402.0,0.155,2.6112
2026-02-17T20:00,SOLUSD,SHORT,WIN,4.86,0.7715326366057739,0.001,MEAN_REVERSION,-101377.0,0.134,2.4381
2026-02-18T00:00,SOLUSD,SHORT,WIN,5.17,0.7547528339957771,0.02,MEAN_REVERSION,-105953.0,0.145,2.3405
2026-02-18T04:00,SOLUSD,SHORT,WIN,5.1,0.772264261351118,0.268,TRENDING,-59551.0,0.134,2.2659
2026-02-18T08:00,SOLUSD,SHORT,LOSS,-2.46,0.7800695125009288,0.203,TRENDING,-134260.0,0.096,2.4551
2026-02-18T12:00,SOLUSD,SHORT,LOSS,-2.53,0.7960428911266725,0.495,TRENDING,-168459.0,0.085,2.5314
2026-02-18T16:00,SOLUSD,LONG,LOSS,-2.67,0.8124564942738219,0.603,TRENDING,-175172.0,0.003,2.6738
2026-02-18T20:00,SOLUSD,SHORT,LOSS,-2.34,0.7709566836737556,0.512,TRENDING,-69453.0,0.047,2.3383
2026-02-19T00:00,SOLUSD,LONG,LOSS,-2.23,0.7793819277574666,0.395,TRENDING,18096.0,0.043,2.2252
2026-02-19T04:00,SOLUSD,SHORT,LOSS,-2.13,0.7626666979758859,0.182,UNDEFINED,-15952.0,0.064,2.1318
2026-02-19T08:00,SOLUSD,LONG,LOSS,-2.13,0.7492996854882242,0.48,TRENDING,30664.0,0.017,2.1303
